2024-01-30 08:56:47,871 INFO    StreamThr :21960 [internal.py:wandb_internal():86] W&B internal server running at pid: 21960, started at: 2024-01-30 08:56:47.871198
2024-01-30 08:56:47,872 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: status
2024-01-30 08:56:47,876 INFO    WriterThread:21960 [datastore.py:open_for_write():87] open: C:\Users\TYLER\Documents\GitHub\BeyondTheRainbow\wandb\offline-run-20240130_085647-6jd78fg3\run-6jd78fg3.wandb
2024-01-30 08:56:47,920 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: run_start
2024-01-30 08:56:47,942 DEBUG   HandlerThread:21960 [system_info.py:__init__():27] System info init
2024-01-30 08:56:47,942 DEBUG   HandlerThread:21960 [system_info.py:__init__():42] System info init done
2024-01-30 08:56:47,942 INFO    HandlerThread:21960 [system_monitor.py:start():194] Starting system monitor
2024-01-30 08:56:47,942 INFO    SystemMonitor:21960 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-30 08:56:47,942 INFO    HandlerThread:21960 [system_monitor.py:probe():214] Collecting system info
2024-01-30 08:56:47,947 INFO    SystemMonitor:21960 [interfaces.py:start():190] Started cpu monitoring
2024-01-30 08:56:47,947 INFO    SystemMonitor:21960 [interfaces.py:start():190] Started disk monitoring
2024-01-30 08:56:47,948 INFO    SystemMonitor:21960 [interfaces.py:start():190] Started gpu monitoring
2024-01-30 08:56:47,955 INFO    SystemMonitor:21960 [interfaces.py:start():190] Started memory monitoring
2024-01-30 08:56:47,964 INFO    SystemMonitor:21960 [interfaces.py:start():190] Started network monitoring
2024-01-30 08:56:47,969 DEBUG   HandlerThread:21960 [system_info.py:probe():151] Probing system
2024-01-30 08:56:47,970 DEBUG   HandlerThread:21960 [system_info.py:_probe_git():136] Probing git
2024-01-30 08:56:48,048 DEBUG   HandlerThread:21960 [system_info.py:_probe_git():144] Probing git done
2024-01-30 08:56:48,048 DEBUG   HandlerThread:21960 [system_info.py:probe():199] Probing system done
2024-01-30 08:56:48,048 DEBUG   HandlerThread:21960 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.19045-SP0', 'python': '3.11.0', 'heartbeatAt': '2024-01-30T08:56:47.969281', 'startedAt': '2024-01-30T08:56:47.864697', 'docker': None, 'cuda': None, 'args': ('0', '0'), 'state': 'running', 'program': 'C:\\Users\\TYLER\\Documents\\GitHub\\BeyondTheRainbow\\main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/VIPTankz/BeyondTheRainbow.git', 'commit': 'a509b8d5b4f6fab5a6ee5fe519db1bc60c226410'}, 'email': 't.y.l.e.r.14@live.co.uk', 'root': 'C:/Users/TYLER/Documents/GitHub/BeyondTheRainbow', 'host': 'LAPTOP-0FL29BIK', 'username': 'TYLER', 'executable': 'C:\\Users\\TYLER\\AppData\\Local\\Programs\\Python\\Python311\\python.exe', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3201.0, 'min': 0.0, 'max': 3201.0}, 'cpu_freq_per_core': [{'current': 3201.0, 'min': 0.0, 'max': 3201.0}], 'disk': {'/': {'total': 952.7548789978027, 'used': 547.458812713623}}, 'gpu': 'NVIDIA GeForce RTX 3080 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080 Laptop GPU', 'memory_total': 8589934592}], 'memory': {'total': 15.355525970458984}}
2024-01-30 08:56:48,048 INFO    HandlerThread:21960 [system_monitor.py:probe():224] Finished collecting system info
2024-01-30 08:56:48,048 INFO    HandlerThread:21960 [system_monitor.py:probe():227] Publishing system info
2024-01-30 08:56:48,049 INFO    HandlerThread:21960 [system_monitor.py:probe():229] Finished publishing system info
2024-01-30 08:56:48,054 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: python_packages
2024-01-30 08:56:52,911 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 08:56:52,912 DEBUG   SenderThread:21960 [sender.py:send_request():409] send_request: status_report
2024-01-30 08:56:55,159 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: partial_history
2024-01-30 08:56:55,644 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: partial_history
2024-01-30 08:56:57,949 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 08:56:57,950 DEBUG   SenderThread:21960 [sender.py:send_request():409] send_request: status_report
2024-01-30 08:56:59,518 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: partial_history
2024-01-30 08:57:02,988 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 08:57:02,988 DEBUG   SenderThread:21960 [sender.py:send_request():409] send_request: status_report
2024-01-30 08:57:03,076 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: partial_history
2024-01-30 08:57:06,210 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: partial_history
2024-01-30 08:57:08,026 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 08:57:08,027 DEBUG   SenderThread:21960 [sender.py:send_request():409] send_request: status_report
2024-01-30 08:57:09,080 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: partial_history
2024-01-30 08:57:09,777 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: partial_history
2024-01-30 08:57:13,065 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 08:57:13,065 DEBUG   SenderThread:21960 [sender.py:send_request():409] send_request: status_report
2024-01-30 08:57:18,103 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 08:57:18,104 DEBUG   SenderThread:21960 [sender.py:send_request():409] send_request: status_report
2024-01-30 08:57:18,703 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: partial_history
2024-01-30 08:57:21,517 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: partial_history
2024-01-30 08:57:23,141 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 08:57:23,141 DEBUG   SenderThread:21960 [sender.py:send_request():409] send_request: status_report
2024-01-30 08:57:26,465 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: partial_history
2024-01-30 08:57:28,180 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 08:57:28,180 DEBUG   SenderThread:21960 [sender.py:send_request():409] send_request: status_report
2024-01-30 08:57:32,792 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: partial_history
2024-01-30 08:57:33,218 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 08:57:33,218 DEBUG   SenderThread:21960 [sender.py:send_request():409] send_request: status_report
2024-01-30 08:57:35,492 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: partial_history
2024-01-30 08:57:38,257 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 08:57:38,257 DEBUG   SenderThread:21960 [sender.py:send_request():409] send_request: status_report
2024-01-30 08:57:40,860 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: partial_history
2024-01-30 08:57:43,295 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 08:57:43,295 DEBUG   SenderThread:21960 [sender.py:send_request():409] send_request: status_report
2024-01-30 08:57:45,286 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: partial_history
2024-01-30 08:57:47,245 DEBUG   HandlerThread:21960 [handler.py:handle_request():146] handle_request: partial_history
