2024-01-31 09:28:44,387 INFO    StreamThr :2380 [internal.py:wandb_internal():86] W&B internal server running at pid: 2380, started at: 2024-01-31 09:28:44.386628
2024-01-31 09:28:44,388 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status
2024-01-31 09:28:44,401 INFO    WriterThread:2380 [datastore.py:open_for_write():87] open: C:\Users\TYLER\Documents\GitHub\BeyondTheRainbow\wandb\offline-run-20240131_092844-0un1vfok\run-0un1vfok.wandb
2024-01-31 09:28:44,462 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: run_start
2024-01-31 09:28:44,508 DEBUG   HandlerThread:2380 [system_info.py:__init__():27] System info init
2024-01-31 09:28:44,508 DEBUG   HandlerThread:2380 [system_info.py:__init__():42] System info init done
2024-01-31 09:28:44,508 INFO    HandlerThread:2380 [system_monitor.py:start():194] Starting system monitor
2024-01-31 09:28:44,508 INFO    SystemMonitor:2380 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-31 09:28:44,508 INFO    HandlerThread:2380 [system_monitor.py:probe():214] Collecting system info
2024-01-31 09:28:44,514 INFO    SystemMonitor:2380 [interfaces.py:start():190] Started cpu monitoring
2024-01-31 09:28:44,515 INFO    SystemMonitor:2380 [interfaces.py:start():190] Started disk monitoring
2024-01-31 09:28:44,516 INFO    SystemMonitor:2380 [interfaces.py:start():190] Started gpu monitoring
2024-01-31 09:28:44,524 INFO    SystemMonitor:2380 [interfaces.py:start():190] Started memory monitoring
2024-01-31 09:28:44,529 DEBUG   HandlerThread:2380 [system_info.py:probe():151] Probing system
2024-01-31 09:28:44,538 INFO    SystemMonitor:2380 [interfaces.py:start():190] Started network monitoring
2024-01-31 09:28:44,539 DEBUG   HandlerThread:2380 [system_info.py:_probe_git():136] Probing git
2024-01-31 09:28:44,610 DEBUG   HandlerThread:2380 [system_info.py:_probe_git():144] Probing git done
2024-01-31 09:28:44,610 DEBUG   HandlerThread:2380 [system_info.py:probe():199] Probing system done
2024-01-31 09:28:44,610 DEBUG   HandlerThread:2380 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.19045-SP0', 'python': '3.11.0', 'heartbeatAt': '2024-01-31T09:28:44.538470', 'startedAt': '2024-01-31T09:28:44.369473', 'docker': None, 'cuda': None, 'args': ('0', '0'), 'state': 'running', 'program': 'C:\\Users\\TYLER\\Documents\\GitHub\\BeyondTheRainbow\\main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/VIPTankz/BeyondTheRainbow.git', 'commit': 'c378e7111f6e3c2a4234d6c947de3e7f065d3db8'}, 'email': 't.y.l.e.r.14@live.co.uk', 'root': 'C:/Users/TYLER/Documents/GitHub/BeyondTheRainbow', 'host': 'LAPTOP-0FL29BIK', 'username': 'TYLER', 'executable': 'C:\\Users\\TYLER\\AppData\\Local\\Programs\\Python\\Python311\\python.exe', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3201.0, 'min': 0.0, 'max': 3201.0}, 'cpu_freq_per_core': [{'current': 3201.0, 'min': 0.0, 'max': 3201.0}], 'disk': {'/': {'total': 952.7548789978027, 'used': 557.923282623291}}, 'gpu': 'NVIDIA GeForce RTX 3080 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080 Laptop GPU', 'memory_total': 8589934592}], 'memory': {'total': 15.355525970458984}}
2024-01-31 09:28:44,610 INFO    HandlerThread:2380 [system_monitor.py:probe():224] Finished collecting system info
2024-01-31 09:28:44,610 INFO    HandlerThread:2380 [system_monitor.py:probe():227] Publishing system info
2024-01-31 09:28:44,611 INFO    HandlerThread:2380 [system_monitor.py:probe():229] Finished publishing system info
2024-01-31 09:28:44,628 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: python_packages
2024-01-31 09:28:49,435 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:28:49,436 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:28:54,473 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:28:54,473 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:28:59,511 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:28:59,511 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:29:04,544 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:29:04,544 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:29:09,573 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:29:09,574 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:29:14,617 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:29:14,617 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:29:15,313 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: partial_history
2024-01-31 09:29:17,022 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: partial_history
2024-01-31 09:29:19,652 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:29:19,652 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:29:21,123 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: partial_history
2024-01-31 09:29:24,690 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:29:24,691 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:29:29,729 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:29:29,729 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:29:34,767 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:29:34,768 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:29:39,805 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:29:39,806 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:29:44,549 DEBUG   SystemMonitor:2380 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-31 09:29:44,844 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:29:44,844 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:29:49,882 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:29:49,882 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:29:54,921 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:29:54,921 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:29:55,818 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: partial_history
2024-01-31 09:29:55,872 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: partial_history
2024-01-31 09:29:55,926 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: partial_history
2024-01-31 09:29:56,081 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: partial_history
2024-01-31 09:29:59,959 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:29:59,960 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:30:04,997 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:30:04,997 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:30:08,516 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: partial_history
2024-01-31 09:30:10,035 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:30:10,035 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:30:11,900 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: partial_history
2024-01-31 09:30:15,073 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:30:15,074 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:30:18,234 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: partial_history
2024-01-31 09:30:20,112 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:30:20,112 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:30:25,150 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:30:25,151 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:30:30,189 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:30:30,189 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:30:35,227 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:30:35,227 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:30:40,265 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:30:40,266 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:30:45,304 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:30:45,304 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:30:50,342 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:30:50,343 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:30:55,381 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:30:55,381 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:31:00,418 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:31:00,419 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:31:05,440 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:31:05,440 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:31:10,300 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: partial_history
2024-01-31 09:31:10,478 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:31:10,478 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:31:12,110 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: partial_history
2024-01-31 09:31:15,517 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:31:15,517 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:31:16,314 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: partial_history
2024-01-31 09:31:20,555 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:31:20,555 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:31:25,593 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:31:25,594 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:31:30,632 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:31:30,632 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:31:35,670 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 09:31:35,671 DEBUG   SenderThread:2380 [sender.py:send_request():409] send_request: status_report
2024-01-31 09:31:40,709 DEBUG   HandlerThread:2380 [handler.py:handle_request():146] handle_request: status_report
