2024-01-31 10:08:44,460 INFO    StreamThr :22340 [internal.py:wandb_internal():86] W&B internal server running at pid: 22340, started at: 2024-01-31 10:08:44.459727
2024-01-31 10:08:44,461 DEBUG   HandlerThread:22340 [handler.py:handle_request():146] handle_request: status
2024-01-31 10:08:44,464 INFO    WriterThread:22340 [datastore.py:open_for_write():87] open: C:\Users\TYLER\Documents\GitHub\BeyondTheRainbow\wandb\offline-run-20240131_100844-uam964ok\run-uam964ok.wandb
2024-01-31 10:08:44,510 DEBUG   HandlerThread:22340 [handler.py:handle_request():146] handle_request: run_start
2024-01-31 10:08:44,541 DEBUG   HandlerThread:22340 [system_info.py:__init__():27] System info init
2024-01-31 10:08:44,542 DEBUG   HandlerThread:22340 [system_info.py:__init__():42] System info init done
2024-01-31 10:08:44,542 INFO    HandlerThread:22340 [system_monitor.py:start():194] Starting system monitor
2024-01-31 10:08:44,542 INFO    SystemMonitor:22340 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-31 10:08:44,542 INFO    HandlerThread:22340 [system_monitor.py:probe():214] Collecting system info
2024-01-31 10:08:44,548 INFO    SystemMonitor:22340 [interfaces.py:start():190] Started cpu monitoring
2024-01-31 10:08:44,548 INFO    SystemMonitor:22340 [interfaces.py:start():190] Started disk monitoring
2024-01-31 10:08:44,549 INFO    SystemMonitor:22340 [interfaces.py:start():190] Started gpu monitoring
2024-01-31 10:08:44,557 INFO    SystemMonitor:22340 [interfaces.py:start():190] Started memory monitoring
2024-01-31 10:08:44,566 INFO    SystemMonitor:22340 [interfaces.py:start():190] Started network monitoring
2024-01-31 10:08:44,570 DEBUG   HandlerThread:22340 [system_info.py:probe():151] Probing system
2024-01-31 10:08:44,571 DEBUG   HandlerThread:22340 [system_info.py:_probe_git():136] Probing git
2024-01-31 10:08:45,230 DEBUG   HandlerThread:22340 [system_info.py:_probe_git():144] Probing git done
2024-01-31 10:08:45,230 DEBUG   HandlerThread:22340 [system_info.py:probe():199] Probing system done
2024-01-31 10:08:45,230 DEBUG   HandlerThread:22340 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.19045-SP0', 'python': '3.11.0', 'heartbeatAt': '2024-01-31T10:08:44.570851', 'startedAt': '2024-01-31T10:08:44.451790', 'docker': None, 'cuda': None, 'args': ('0', '0'), 'state': 'running', 'program': 'C:\\Users\\TYLER\\Documents\\GitHub\\BeyondTheRainbow\\main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/VIPTankz/BeyondTheRainbow.git', 'commit': 'c378e7111f6e3c2a4234d6c947de3e7f065d3db8'}, 'email': 't.y.l.e.r.14@live.co.uk', 'root': 'C:/Users/TYLER/Documents/GitHub/BeyondTheRainbow', 'host': 'LAPTOP-0FL29BIK', 'username': 'TYLER', 'executable': 'C:\\Users\\TYLER\\AppData\\Local\\Programs\\Python\\Python311\\python.exe', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3201.0, 'min': 0.0, 'max': 3201.0}, 'cpu_freq_per_core': [{'current': 3201.0, 'min': 0.0, 'max': 3201.0}], 'disk': {'/': {'total': 952.7548789978027, 'used': 559.055362701416}}, 'gpu': 'NVIDIA GeForce RTX 3080 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080 Laptop GPU', 'memory_total': 8589934592}], 'memory': {'total': 15.355525970458984}}
2024-01-31 10:08:45,230 INFO    HandlerThread:22340 [system_monitor.py:probe():224] Finished collecting system info
2024-01-31 10:08:45,230 INFO    HandlerThread:22340 [system_monitor.py:probe():227] Publishing system info
2024-01-31 10:08:45,231 INFO    HandlerThread:22340 [system_monitor.py:probe():229] Finished publishing system info
2024-01-31 10:08:45,246 DEBUG   HandlerThread:22340 [handler.py:handle_request():146] handle_request: python_packages
2024-01-31 10:08:49,505 DEBUG   HandlerThread:22340 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 10:08:49,505 DEBUG   SenderThread:22340 [sender.py:send_request():409] send_request: status_report
2024-01-31 10:08:54,544 DEBUG   HandlerThread:22340 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 10:08:54,545 DEBUG   SenderThread:22340 [sender.py:send_request():409] send_request: status_report
2024-01-31 10:08:59,583 DEBUG   HandlerThread:22340 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 10:08:59,583 DEBUG   SenderThread:22340 [sender.py:send_request():409] send_request: status_report
2024-01-31 10:09:04,618 DEBUG   HandlerThread:22340 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 10:09:04,618 DEBUG   SenderThread:22340 [sender.py:send_request():409] send_request: status_report
2024-01-31 10:09:09,643 DEBUG   HandlerThread:22340 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 10:09:09,643 DEBUG   SenderThread:22340 [sender.py:send_request():409] send_request: status_report
2024-01-31 10:09:12,174 DEBUG   HandlerThread:22340 [handler.py:handle_request():146] handle_request: partial_history
2024-01-31 10:09:14,113 DEBUG   HandlerThread:22340 [handler.py:handle_request():146] handle_request: partial_history
2024-01-31 10:09:14,678 DEBUG   HandlerThread:22340 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 10:09:14,678 DEBUG   SenderThread:22340 [sender.py:send_request():409] send_request: status_report
2024-01-31 10:09:17,397 DEBUG   HandlerThread:22340 [handler.py:handle_request():146] handle_request: partial_history
2024-01-31 10:09:19,716 DEBUG   HandlerThread:22340 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 10:09:19,717 DEBUG   SenderThread:22340 [sender.py:send_request():409] send_request: status_report
2024-01-31 10:09:24,755 DEBUG   HandlerThread:22340 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 10:09:24,755 DEBUG   SenderThread:22340 [sender.py:send_request():409] send_request: status_report
2024-01-31 10:09:29,793 DEBUG   HandlerThread:22340 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 10:09:29,793 DEBUG   SenderThread:22340 [sender.py:send_request():409] send_request: status_report
2024-01-31 10:09:34,832 DEBUG   HandlerThread:22340 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 10:09:34,832 DEBUG   SenderThread:22340 [sender.py:send_request():409] send_request: status_report
2024-01-31 10:09:39,911 DEBUG   HandlerThread:22340 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 10:09:39,911 DEBUG   SenderThread:22340 [sender.py:send_request():409] send_request: status_report
2024-01-31 10:09:44,567 DEBUG   SystemMonitor:22340 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-31 10:09:44,955 DEBUG   HandlerThread:22340 [handler.py:handle_request():146] handle_request: status_report
